schemaVersion,recordType,source_name,source_url,collectedAt,title,authors,paper_url,github_url,github_stars,published_date
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10540v1,2026-09-10T04:39:18.398478+00:00,Programmable World Model,Zheng-Hui Huang; Guixu Lin; Jiacheng Lin; Yi-Chuan Huang; Ruihan Yu; Muyao Niu; Siqi Yang; Yu-Lun Liu; Yung-Yu Chuang; Kaipeng Zhang; Zhixiang Wang,https://arxiv.org/abs/2609.10540v1,https://github.com/AlayaLab/pwm,56,2026-09-09T17:59:32Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10539v1,2026-09-10T04:39:18.408968+00:00,IdeaAMBIG: Benchmarking Implementation-Critical Gaps in Research-Idea Specifications,Yiling Ma; Yilun Zhao; Sihong Wu; Manasi Patwardhan; Arman Cohan,https://arxiv.org/abs/2609.10539v1,,0,2026-09-09T17:59:04Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10534v1,2026-09-10T04:39:19.010208+00:00,Likelihood-free inference with nuisance parameters through normalizing flows,Phil Assheton,https://arxiv.org/abs/2609.10534v1,https://github.com/philassheton/NeuralCIs,0,2026-09-09T17:58:15Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10531v1,2026-09-10T04:39:19.016916+00:00,Guiding Image-to-3D Generation with Test-Time Partial Observations,Jerred Chen; Simon Weber; Ronald Clark,https://arxiv.org/abs/2609.10531v1,,0,2026-09-09T17:58:04Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10529v1,2026-09-10T04:39:19.024653+00:00,A positive resolution of the gap-entropy conjecture,P. M. Aronow; Nathan Kallus; Patrick Lopatto,https://arxiv.org/abs/2609.10529v1,,0,2026-09-09T17:57:11Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10525v1,2026-09-10T04:39:19.416406+00:00,Characterizing Language Generation in the Limit: Finite Witnesses and a Separation-Width Hierarch,Xiaoyu Li; Andi Han; Jiaojiao Jiang; Junbin Gao,https://arxiv.org/abs/2609.10525v1,https://github.com/xiaoyulics/language-generation-characterization,0,2026-09-09T17:54:30Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10524v1,2026-09-10T04:39:19.422247+00:00,Precision in Rice Variety Classification using Stacking-Based Ensemble Learning,Md. Masudul Islam; Galib Muhammad Shahriar Himel; Md. Golam Moazzam; Mohammad Shorif Uddin,https://arxiv.org/abs/2609.10524v1,,0,2026-09-09T17:53:50Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10522v1,2026-09-10T04:39:19.426731+00:00,Show-Harness: Just a VLM Agent Can Play Robots,Yanzhe Chen; Zechen Bai; Zhijun Cao; Wenzheng Zeng; Kevin Qinghong Lin; Yiqi Lin; Guoqiang Liang; Kevin Yuchen Ma; Qiming Huang; Mike Zheng Shou,https://arxiv.org/abs/2609.10522v1,,0,2026-09-09T17:53:38Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10518v1,2026-09-10T04:39:19.431494+00:00,BrainTaskonomy: Learning How to Pretrain and What to Transfer in fMRI Foundation Models,Junfeng Xia; Wenhao Ye; Junxiang Zhang; Jiayu Zuo; Mo Wang; Quanying Liu,https://arxiv.org/abs/2609.10518v1,,0,2026-09-09T17:50:39Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10514v1,2026-09-10T04:39:19.435402+00:00,Optimal Low-Rank Quantum State Tomography with Bounded-Sample Joint Measurements,Ashwin Nayak; Xingyu Zhou,https://arxiv.org/abs/2609.10514v1,,0,2026-09-09T17:48:41Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10506v1,2026-09-10T04:39:19.438730+00:00,DUET-DINO: Simultaneous Cross-View World Modeling for Latent Planning in Robot Manipulation,Nisarga Nilavadi; Ralf Römer; Moritz Reuss; Michael Krawez; Tobias Jülg; Angela P. Schoellig; Rudolf Lioutikov; Wolfram Burgard,https://arxiv.org/abs/2609.10506v1,,0,2026-09-09T17:41:38Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10505v1,2026-09-10T04:39:19.441533+00:00,Quantum Feature Engineering for Credit Default Prediction: When and Why IQP Circuits Help Linear Classifiers,Menachem Finkelstein; Diana Legziel Levy; Zohar Yakhini; Sarel Cohen,https://arxiv.org/abs/2609.10505v1,,0,2026-09-09T17:41:27Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10498v1,2026-09-10T04:39:19.933160+00:00,Field Converter: Geometry-Initialized Temporal Residual Refinement for World-Grounded Player Pose Estimation from Soccer Broadcasts,Simon Khan; Laurent Gajny; Jennyfer Lecompte; Sébastien Laporte,https://arxiv.org/abs/2609.10498v1,https://github.com/KhanSimon/field_converter,0,2026-09-09T17:35:16Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10495v1,2026-09-10T04:39:19.939776+00:00,Cross-Model Agreement as a Deployment-Time Reliability Signal for Automatic Polyp Segmentation,Siddharth Gupta; Jitin Singla,https://arxiv.org/abs/2609.10495v1,,0,2026-09-09T17:32:43Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10494v1,2026-09-10T04:39:19.945492+00:00,"IBIB: A Protocol for Measuring Enterprise AI Systems by Serving Route, Not Model Identifier",Blake Stenstrom; Charangan Vasantharajan; Brian Sathianathan,https://arxiv.org/abs/2609.10494v1,,0,2026-09-09T17:31:29Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10490v1,2026-09-10T04:39:19.950155+00:00,Learning with Covariance Matrices: Principal Component Analysis Meets Learning with Graphs,Saurabh Sihag; Andrea Cavallo; Elvin Isufi; Gonzalo Mateos; Alejandro Ribeiro,https://arxiv.org/abs/2609.10490v1,,0,2026-09-09T17:28:46Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10489v1,2026-09-10T04:39:19.954057+00:00,Artificial Intelligence Literacy and Sustainable Development: An Ethical Governance and Development Goals Framework,Md. Masudul Islam; Mirza Niaz Morshed; Md. Shafiqul Islam,https://arxiv.org/abs/2609.10489v1,,0,2026-09-09T17:28:08Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10487v1,2026-09-10T04:39:19.957602+00:00,Nonmaximal sums of maximally monotone operators under Rockafellar's constraint qualification,Weifeng Yang,https://arxiv.org/abs/2609.10487v1,,0,2026-09-09T17:26:26Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10479v1,2026-09-10T04:39:19.960963+00:00,Deep Learning-Based Detection of Electrical Faults and Power Quality Disturbances in Aerospace Power Systems,Ian C. Guzmán; Radu Babiceanu; Berker Peköz,https://arxiv.org/abs/2609.10479v1,,0,2026-09-09T17:19:14Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10469v1,2026-09-10T04:39:19.964206+00:00,"AgroVisNet: A lightweight Convolutional Network and the BD-PlantDX Expert-Validated Benchmark for Radish, Potato and Pointed Gourd Disease Classification",Md. Abdullah Mandal; Saad Ahmed; Md. Khalid Syfullah,https://arxiv.org/abs/2609.10469v1,,0,2026-09-09T17:12:17Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10464v1,2026-09-10T04:40:36.360747+00:00,Semigroup-JEPA: Latent Dynamics Consistency for Zero-Shot Physics Generalization,Andy Zeyi Liu; Haoran Sun; Lucas Baker; Randall Balestriero; John Sous,https://arxiv.org/abs/2609.10464v1,,0,2026-09-09T17:08:13Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10456v1,2026-09-10T04:40:36.371369+00:00,Advanced Brain Tissue Imaging with Data-Consistent Diffusion Priors in Laminographic X-Ray Nanoimaging,Wenxuan Fang; Abraham L. Levitan; Ana Diaz; Carles Bosch; Adrian Wanner; Andreas T. Schaefer; Mirko Holler; Tomas Aidukas; Nicholas W. Phillips; Yuxin Zhang; Alexandra Pacureanu; Manuel Guizar-Sicairos; Luis Barba,https://arxiv.org/abs/2609.10456v1,,0,2026-09-09T17:05:00Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10451v1,2026-09-10T04:40:36.375235+00:00,JarvisGUI: Towards Cross-Device GUI Agents with Dynamic Task Composition,Zixiang Chen; Yuheng Lu; Zihao Cheng; Zeming Liu; Jizeng Bai; Ziye Huang; Zhiyin Lin; Zihan Li; Yuhang Guo; Yunhong Wang; Haifeng Wang,https://arxiv.org/abs/2609.10451v1,,0,2026-09-09T16:59:59Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10445v1,2026-09-10T04:40:36.378396+00:00,Building Multilingual Bridges: Data Mixing as the Pillar of Generalization for In-Language Reasoning,Mehrnaz Mofakhami; Ananya Sahu; Alejandro R. Salamanca; Daniel D'souza; Alexandre Berard; Thomas Euyang; Marzieh Fadaee; Julia Kreutzer,https://arxiv.org/abs/2609.10445v1,,0,2026-09-09T16:56:25Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10441v1,2026-09-10T04:40:36.381013+00:00,ConvMem: Convolutional Memory for Long-Context Reasoning,Hongming Zhang; Zhaozhen Gu; Fengshuo Bai; Ming Hao; Qingyang Zhang; Yuanyuan Wang; Shiyang Tang; Yanna Wang; Bo Xu,https://arxiv.org/abs/2609.10441v1,,0,2026-09-09T16:53:02Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10439v1,2026-09-10T04:40:36.384070+00:00,Forgetting Only What Matters: Layer-Selective Unlearning toward Robust LLMs,Ravi Ranjan; Olivera Kotevska; Agoritsa Polyzou,https://arxiv.org/abs/2609.10439v1,,0,2026-09-09T16:50:41Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10434v1,2026-09-10T04:40:36.386556+00:00,Do speech foundation models really learn words?,Robin Huo; Ewan Dunbar,https://arxiv.org/abs/2609.10434v1,,0,2026-09-09T16:47:59Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10433v1,2026-09-10T04:40:36.388840+00:00,Multi-Agent Reinforcement Learning for Autonomous UAV Exploration in Wildfire Response,Caden Chandra; Jerry Ng,https://arxiv.org/abs/2609.10433v1,,0,2026-09-09T16:45:19Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10428v1,2026-09-10T04:40:36.391785+00:00,Algorithmic stability via ensembling,Rina Foygel Barber; Richard J. Samworth,https://arxiv.org/abs/2609.10428v1,,0,2026-09-09T16:39:35Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10421v1,2026-09-10T04:40:36.394077+00:00,Emergency Department Revisit Quality Review Screening: Exploring Human Decision-Making and Artificial Intelligence Support,Jonathan A. Handler; Marlene I. Robles-Granda; Jacob E. Mefford; Jeremy S. McGarvey; Gregory S. Podolej; Colleen J. Klein; Matthew D. Dalstrom; William F. Bond,https://arxiv.org/abs/2609.10421v1,,0,2026-09-09T16:37:35Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10413v1,2026-09-10T04:40:36.396164+00:00,Fortunate Recall: Ontology-Driven Memory Lifecycle Management for Persistent Coherence in LLMs,Ansuman Mullick; Eray Tüzün,https://arxiv.org/abs/2609.10413v1,,0,2026-09-09T16:31:45Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10410v1,2026-09-10T04:40:36.398245+00:00,Can Foundation Models Moderate Online Content? Evaluating Instruction- vs. Example-Driven Policy Operationalization,Ayan Majumdar; Shounak Paul; Pushpdeep Singh; Ines Abdelaziz; Sayeh Jarollahi; Seungeon Lee; Krishna P. Gummadi; Ingmar Weber; Abhisek Dash,https://arxiv.org/abs/2609.10410v1,,0,2026-09-09T16:30:15Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10404v1,2026-09-10T04:40:36.401156+00:00,HybridFLow: SDN-Orchestrated Client Partitioning for Hybrid Federated Learning,Osama Abu Hamdan; Rabin Pandey; Hao Che; Engin Arslan; Md Arifuzzaman,https://arxiv.org/abs/2609.10404v1,,0,2026-09-09T16:23:53Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10397v1,2026-09-10T04:40:36.403240+00:00,Retrofitting Code Using LLMs to Support Exceptional Behavior,Linghan Zhong; Jiyang Zhang; Jayanth Srinivasa; Junyi Jessy Li; Milos Gligoric,https://arxiv.org/abs/2609.10397v1,,0,2026-09-09T16:18:47Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10395v1,2026-09-10T04:40:36.405285+00:00,Rosetta at AlexandriaX-2026: LoRA-Adapted NileChat for Context-Aware Dialectal Arabic Dialogue Translation,Nada Esmaeil; Fathima Rena; Sibi Subhash; Osama Elgendy; Mina Naguib; Salma Omar; Muhammad Arif,https://arxiv.org/abs/2609.10395v1,,0,2026-09-09T16:15:41Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10394v1,2026-09-10T04:40:36.407734+00:00,Candor-LR: A Dyadic Conversational Dataset for Audio-Visual Speech Recognition,Rishabh Jain; Aristeidis Papadopoulos; Zhaofeng Lin; Naomi Harte,https://arxiv.org/abs/2609.10394v1,,0,2026-09-09T16:14:29Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10387v1,2026-09-10T04:40:36.409860+00:00,Enhanced Deformable Convolution with Center-invariant Offset and Edge-aware Mask,Yixiao Li; Xiaoyuan Yang; Jin Jiang; Minghao Zou; Guanghui Yue; Baoquan Zhao; Jun Liu; Wei Zhou,https://arxiv.org/abs/2609.10387v1,,0,2026-09-09T16:11:08Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10058v1,2026-09-10T04:40:36.452517+00:00,NOPE-HYPE: A Structured Simulation Workflow for Robust Speech-to-Text Across Diverse Acoustic Environments,Niramay M. Patel; Bibek Behera; Raksha Sharma,https://arxiv.org/abs/2609.10058v1,,0,2026-09-09T11:32:18Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09409v1,2026-09-10T04:40:38.532415+00:00,Reliable Near-Field Multi-User Positioning Informed by Two-Stage MUSIC,Jiaying Li; Haifeng Wen; Changsheng You; Yuanwei Liu; Hong Xing,https://arxiv.org/abs/2609.09409v1,,0,2026-09-08T20:03:33Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09404v1,2026-09-10T04:40:38.538903+00:00,An Experimental Evaluation of Multimodal Prompt Injection Attacks on Agentic AI Frameworks,Viet K. Nguyen; Mohammad I. Husain,https://arxiv.org/abs/2609.09404v1,,0,2026-09-08T20:00:03Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09402v1,2026-09-10T04:40:38.542474+00:00,X-amine509: Predicting the Practical Risk Level of Enterprise X.509 Certificates,Cameron Keith; Shubh Patel; JD Kilgallin; Caleb Shorter,https://arxiv.org/abs/2609.09402v1,,0,2026-09-08T19:58:32Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09396v1,2026-09-10T04:40:38.546078+00:00,VANTAGE-Bench: Evaluating the Infrastructure AI Gap in Vision-Language Models,Zaid Pervaiz Bhat; Nimra Nayyar; Arihant Jain; Lap Fung Chan; John Suchanek; Yu Wang; Varun Praveen; Tomasz Kornuta; Vidya Nariyambut Murali,https://arxiv.org/abs/2609.09396v1,,0,2026-09-08T19:50:25Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10055v1,2026-09-10T04:40:38.983517+00:00,OntologyAligner: Ontology-Aligned Retrieval and Hierarchy-Guided Large Language Model Reranking for Biomedical Ontology Normalization,Jie Song; Zhichuan Xu; Ziyu Lu; Meng Xiao; Cheng Bi; Yuxin Zhang; Xin Zheng; Xiaoran Li; Qiongfang Cao; Hao Yang; Bairong Shen,https://arxiv.org/abs/2609.10055v1,https://github.com/zhelishisongjie/OntologyAligner,1,2026-09-09T11:30:25Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10385v1,2026-09-10T04:40:38.985061+00:00,MOONWALK: Mediating Operations with Intent-Evidence-Action Alignment Across Junior-Supervisor Review Workflows in Animation/VFX Pre-Production,Shih-Yu Lai; Wen-Fan Wang; Sai Ling; Shaune Jan; Bing-Yu Chen; Xiang Anthony Chen,https://arxiv.org/abs/2609.10385v1,https://github.com/Akinesia112/Moonwalk,1,2026-09-09T16:10:29Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10382v1,2026-09-10T04:40:38.996877+00:00,Searching for New Physics with Reinforcement Learning,Jacky Kumar; Marianne Bouchard; David London,https://arxiv.org/abs/2609.10382v1,,0,2026-09-09T16:07:39Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10377v1,2026-09-10T04:40:39.000754+00:00,Data-Driven Risk Fields for Safer End-to-End Autonomous Driving,Yuanxin Tian; Zhiyuan Liu; Jinhao Li; Zhenhua Xu; Wenhao Yu; Jianqiang Wang,https://arxiv.org/abs/2609.10377v1,,0,2026-09-09T16:05:17Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09737v1,2026-09-10T04:40:39.022991+00:00,Distilling Image Prototypes for Guided Test-Time Adaptation,Liwen Wang; Xingbo Dong; Iman Yi Liao; Deyin Liu; Massimo Tistarelli; Lin Yuanbo Wu; Zhe Jin,https://arxiv.org/abs/2609.09737v1,https://github.com/LiwenWang919/DIPTTA,0,2026-09-09T05:27:09Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09736v1,2026-09-10T04:40:39.028690+00:00,IAE-VTG: Interaction-Aligned Action-Entity Video Temporal Grounding,Shiwen Zhao; Qi Zhang; Sezer Karaoglu; Theo Gevers; Martin R. Oswald,https://arxiv.org/abs/2609.09736v1,,0,2026-09-09T05:25:37Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09735v1,2026-09-10T04:40:39.033252+00:00,Can Artificial Intelligence Support Healthcare and Mental Health Through Early Cyberbullying Detection ? The Impact of Emotion-Aware AI on Proactive Online Safety,Hamed Jelodar; Amir Firouzi; Yen-Wu Lo; Maryam Tanha; Sajjad Dadkhah,https://arxiv.org/abs/2609.09735v1,,0,2026-09-09T05:22:09Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09395v1,2026-09-10T04:40:39.158354+00:00,The Menu Is an Execution Prior: State-Path Tool Menus for Online Agents,Bo Yan; Weikai Lin; Song Wang,https://arxiv.org/abs/2609.09395v1,https://github.com/Met2348/State-Path,0,2026-09-08T19:46:08Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09394v1,2026-09-10T04:40:39.165697+00:00,OmniPoint: Universal Monocular Metric Pointcloud from Any Camera,Botao Ye; Marc Pollefeys; Ming-Hsuan Yang; Abhijit Kundu,https://arxiv.org/abs/2609.09394v1,,0,2026-09-08T19:45:58Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09388v1,2026-09-10T04:40:39.171247+00:00,XAI-Refine: An Automated Explanation-Knowledge Loop for Brain-Age Prediction,Yang Qiao; Junjie Wu; Deqiang Qiu; James J. Lah; Liang Zhao,https://arxiv.org/abs/2609.09388v1,,0,2026-09-08T19:40:42Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08899v2,2026-09-10T04:40:39.358300+00:00,From Scores to Evidence: Auditable Decisions Can Improve Speech Deepfake Detection,Mengzhe Geng; Yujia Lu; Patrick Littell; Manuela Kunz; Xie Chen,https://arxiv.org/abs/2609.08899v2,,0,2026-09-08T15:38:57Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08896v1,2026-09-10T04:40:39.362470+00:00,Evolution of Multimodal Question Answering: From Modality-Adaptive Extraction to Unified Language Representation,Abdullah Al Shafi,https://arxiv.org/abs/2609.08896v1,,0,2026-09-08T15:34:00Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08887v1,2026-09-10T04:40:39.365987+00:00,Q2D-Web: A Large-Scale Benchmark for Retrieval in Agentic RAG Systems,Maximilian Schall; Sedigheh Eslami; Markus Krimmel; Antoine Chaffin; Louis Milliken; Bo Wang; Denis Bykov,https://arxiv.org/abs/2609.08887v1,,0,2026-09-08T15:26:05Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08886v1,2026-09-10T04:40:39.369117+00:00,FRAME: Factored Retrieval via Attribute Readouts for Object-Centric Scene Memory,Woosang Jeon; Sanghyeok Choi; Minwoo Kim; Taehyun Jung; Taehyeong Kim,https://arxiv.org/abs/2609.08886v1,,0,2026-09-08T15:26:00Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08879v1,2026-09-10T04:40:39.371523+00:00,"Medical AI Encodes a ""Feeling of Error"": Verifying Cancer Segmentation via Internal Concepts",Mengmeng Ma; Yunxiang Peng; Tang Li; Lu Lin; Binsheng Zhao; Oguz Akin; Xi Peng,https://arxiv.org/abs/2609.08879v1,,0,2026-09-08T15:21:08Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08873v1,2026-09-10T04:40:39.373998+00:00,High-Magnetization Sampling at Low Temperatures: Ising Models and Bayesian Sparse Linear Regression,Syamantak Kumar; Purnamrita Sarkar; Kevin Tian; Yusong Zhu,https://arxiv.org/abs/2609.08873v1,,0,2026-09-08T15:13:03Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.09255v1,2026-09-10T04:40:39.376571+00:00,CAST: Canonical Approximate Schur Tree for Approximate Cholesky on Graphs,Meher Chaitanya; Cameron Musco; Aristides Gionis,https://arxiv.org/abs/2609.09255v1,,0,2026-09-08T15:12:01Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08869v1,2026-09-10T04:40:39.378808+00:00,"OntoKG-EQ: A provenance-grounded, competency-question-governed knowledge graph for auditable analyst querying",Furqan Nasir; Muhammad Atif Saeed; Muhammad Ehsan; Sher Jeel Ahmad; Abdul Moiz Altaf,https://arxiv.org/abs/2609.08869v1,,0,2026-09-08T15:11:38Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10054v1,2026-09-10T04:40:39.379995+00:00,Orukeet: Multilingual ASR with Frozen Gabor Kernels,Nathan Roll; Irene Yi; Büşra Marşan; Vianney Grenez; Gabriel Stein; Momcilo Mrkaic; Pavle Padjin; Vladimir Zeljkovic; Calbert Graham,https://arxiv.org/abs/2609.10054v1,https://github.com/Oruk-AI/orukeet,0,2026-09-09T11:30:03Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08867v1,2026-09-10T04:40:39.382934+00:00,SeGDeP: Semantic- and Geometric-Aware Decoupled Prompts for Reasoning Segmentation,Linnan Zhao; Xu Liu; Lingling Li; Licheng Jiao; Fang Liu; Wenping Ma,https://arxiv.org/abs/2609.08867v1,,0,2026-09-08T15:11:32Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10052v1,2026-09-10T04:40:39.384528+00:00,Direct Diversity Optimization for Diverse Successful Trajectories in Preference Post-Training,Junwon Ko; Dong-Jae Lee; Minchan Kwon; Sunghyun Baek; Junmo Kim,https://arxiv.org/abs/2609.10052v1,,0,2026-09-09T11:27:34Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08861v1,2026-09-10T04:40:39.387072+00:00,API Benchmark Scores Do Not Reliably Transfer to Chatbot Interfaces,Jennifer Wang; Joachim Baumann; Daniel E. Ho; Sanmi Koyejo,https://arxiv.org/abs/2609.08861v1,,0,2026-09-08T15:08:37Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10051v1,2026-09-10T04:40:39.388297+00:00,Zero-Shot Temporal Localisation of Audio Deepfakes in Multi-Speaker Conversations,Soumyadeep Roy,https://arxiv.org/abs/2609.10051v1,,0,2026-09-09T11:27:26Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08855v1,2026-09-10T04:40:39.390800+00:00,Earth System World Model for What-If Simulations: A Case Study for Terrestrial Ecosystems,Zhihao Wang; Ruichen Wang; Ruohan Li; Lei Ma; George Hurtt; Xiaowei Jia; Gengchen Mai; Shaowen Wang; Yiqun Xie,https://arxiv.org/abs/2609.08855v1,,0,2026-09-08T15:06:34Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10049v1,2026-09-10T04:40:39.392259+00:00,MedDeID enables locally governed clinical-text de-identification from real or synthetic training data,Stig Hellemans; Tom Stroobants; Elyne Scheurwegs; Pieter Meysman; Philippe G. Jorens; Kris Laukens,https://arxiv.org/abs/2609.10049v1,,0,2026-09-09T11:24:56Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08851v1,2026-09-10T04:40:39.394887+00:00,Length Generalization for Transformers via Compression,Georg Zetzsche; Hongjian Jiang; Andy Yang; Pascal Bergsträßer; Marco Sälzer; David Chiang; Anthony W. Lin,https://arxiv.org/abs/2609.08851v1,,0,2026-09-08T15:03:57Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10036v1,2026-09-10T04:40:39.396143+00:00,Belief-State Engine: Augmenting LLMs for Principled Planning Under Partial Observability,Arnab Chattopadhayay; Debdipta Halder,https://arxiv.org/abs/2609.10036v1,,0,2026-09-09T11:07:47Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08850v1,2026-09-10T04:40:39.398383+00:00,DSE-VTG: Dual-Side Enhancement for Training-Free Video Temporal Grounding,Zhuo Cao; Bingqing Zhang; Sen Wang; Xue Li,https://arxiv.org/abs/2609.08850v1,,0,2026-09-08T15:03:41Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10032v1,2026-09-10T04:40:39.400023+00:00,Field-level prediction of mid-plane stress tensor fields in concrete target penetration: a cross-velocity graph neural operator surrogate,Wenpu Du; Peng Zhou; Yunlong Xia; Sinuo Xin; Congcong Zhang; Boyang Zhang; Yi Zhang; Wenzheng Xu,https://arxiv.org/abs/2609.10032v1,,0,2026-09-09T11:04:59Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.08848v1,2026-09-10T04:40:39.402843+00:00,FIRE3D: Feed-forward Interactive 3D Scene Reconstruction Within A Minute,Hongchi Xia; Tianhang Cheng; Wei-Chiu Ma; Shenlong Wang,https://arxiv.org/abs/2609.08848v1,,0,2026-09-08T15:01:49Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10028v1,2026-09-10T04:40:39.404162+00:00,Dynamical Non-compensatory Multidimensional IRT Model Using Variational Approximation,Hiroshi Tamano; Daichi Mochihashi,https://arxiv.org/abs/2609.10028v1,,0,2026-09-09T11:01:34Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10026v1,2026-09-10T04:40:39.407198+00:00,Beyond Contact Sensors: Deep learning with Pseudo-Labeling for remote Photoplethysmography,Bhargav Acharya; Barbara Hammer; Hanna Drimalla,https://arxiv.org/abs/2609.10026v1,,0,2026-09-09T11:00:12Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.10022v1,2026-09-10T04:40:39.409367+00:00,Deterministic Prompting for Speaker-Stable Low-Resource Greek TTS,Georgios Syllas; Efthymios Georgiou; Kosmas Kritsis; Alexandros Potamianos,https://arxiv.org/abs/2609.10022v1,,0,2026-09-09T10:55:35Z
