schemaVersion,recordType,source_name,source_url,collectedAt,entityName,employeeCount
1.0,STARTUP,Wikidata,http://www.ub.lt,2026-09-10T04:44:22.684149+00:00,Ūkio bankas,
1.0,STARTUP,Wikidata,https://www.aep.com,2026-09-10T04:44:22.687066+00:00,American Electric Power,
1.0,STARTUP,Wikidata,http://www.agfeo.de,2026-09-10T04:44:22.688206+00:00,Agfeo,
1.0,STARTUP,Wikidata,http://www.hughes-and-kettner.com,2026-09-10T04:44:22.690432+00:00,Hughes & Kettner,
1.0,STARTUP,Wikidata,http://www.synergium.eu,2026-09-10T04:44:22.691432+00:00,Synergium,
1.0,STARTUP,Wikidata,http://www.casinos.at,2026-09-10T04:44:22.693896+00:00,Casinos Austria,
1.0,STARTUP,Wikidata,https://www.zsr.sk,2026-09-10T04:44:22.695084+00:00,Railways of the Slovak Republic,13665
1.0,STARTUP,Wikidata,https://www.americangreetings.com/,2026-09-10T04:44:22.697235+00:00,American Greetings,
1.0,STARTUP,Wikidata,http://www.zscargo.sk/,2026-09-10T04:44:22.698246+00:00,Železničná spoločnosť Cargo Slovakia,
1.0,STARTUP,Wikidata,https://www.diehl.com/defence/en/,2026-09-10T04:44:22.700420+00:00,Diehl Defence,1650
1.0,STARTUP,Wikidata,https://www.zssk.sk/,2026-09-10T04:44:22.701650+00:00,Železničná spoločnosť Slovensko,5952
1.0,STARTUP,Wikidata,http://www.geberit.com,2026-09-10T04:44:22.704346+00:00,Geberit,
1.0,STARTUP,Wikidata,http://www.agilent.com,2026-09-10T04:44:22.705479+00:00,Agilent Technologies,17671
1.0,STARTUP,Wikidata,http://www.aifs.de/,2026-09-10T04:44:22.707810+00:00,American Institute for Foreign Study,
1.0,STARTUP,Wikidata,https://www.zpienas.lt/,2026-09-10T04:44:22.708942+00:00,"Žemaitijos Pienas, AB",1251
1.0,STARTUP,Wikidata,https://www.ieee.org/,2026-09-10T04:44:22.711370+00:00,American Institute of Electrical Engineers,
1.0,STARTUP,Wikidata,https://www.agogo-records.com/,2026-09-10T04:44:22.712511+00:00,Agogo Records,
1.0,STARTUP,Wikidata,http://www.dolmarpowerproducts.com,2026-09-10T04:44:22.714750+00:00,Dolmar,
1.0,STARTUP,Wikidata,https://www.agrale.com.br/,2026-09-10T04:44:22.715753+00:00,Agrale,12300
1.0,STARTUP,Wikidata,http://www.miramax.com,2026-09-10T04:44:22.718187+00:00,Miramax,
1.0,STARTUP,Wikidata,https://fr.agrana.com/home,2026-09-10T04:44:22.719484+00:00,Agrana,9000
1.0,STARTUP,Wikidata,https://www.ami.com/,2026-09-10T04:44:22.721939+00:00,American Megatrends,
1.0,STARTUP,Wikidata,https://www.agravis.de/de,2026-09-10T04:44:22.723158+00:00,Agravis Raiffeisen,
1.0,STARTUP,Wikidata,https://chipotle.com/,2026-09-10T04:44:22.725308+00:00,Chipotle Mexican Grill,45200
1.0,STARTUP,Wikidata,https://www.agravis.de/en,2026-09-10T04:44:22.726570+00:00,Agravis Raiffeisen,
1.0,STARTUP,Wikidata,http://www.aceralia.es/,2026-09-10T04:44:22.728896+00:00,Aceralia,
1.0,STARTUP,Wikidata,https://www.agria.de/,2026-09-10T04:44:22.730136+00:00,Agria-Werke,
1.0,STARTUP,Wikidata,https://www.reebok.com/,2026-09-10T04:44:22.732288+00:00,Reebok,
1.0,STARTUP,Wikidata,http://www.agribank.com.na,2026-09-10T04:44:22.733428+00:00,Agricultural Bank of Namibia,
1.0,STARTUP,Wikidata,http://www.hama.fr,2026-09-10T04:44:22.736038+00:00,Hama,
1.0,STARTUP,Wikidata,http://www.agrobanka.co.rs/,2026-09-10T04:44:22.737273+00:00,Agrobanka,
1.0,STARTUP,Wikidata,http://www.apl.com,2026-09-10T04:44:22.739570+00:00,American President Lines,7400
1.0,STARTUP,Wikidata,http://www.agrochema.lt/,2026-09-10T04:44:22.740628+00:00,"Agrochema, UAB",
1.0,STARTUP,Wikidata,https://www.apc.com/,2026-09-10T04:44:22.742845+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,http://www.agrokor.hr/,2026-09-10T04:44:22.744207+00:00,Agrokor,40000
1.0,STARTUP,Wikidata,https://www.apc.com/de/de/,2026-09-10T04:44:22.746458+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,http://www.jti.com,2026-09-10T04:44:22.747657+00:00,Japan Tobacco International,
1.0,STARTUP,Wikidata,https://www.apc.com/es/es/,2026-09-10T04:44:22.749711+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,https://www.leonardo.com/it/home,2026-09-10T04:44:22.751040+00:00,Agusta,
1.0,STARTUP,Wikidata,https://www.apc.com/fr/fr/,2026-09-10T04:44:22.753746+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,https://helicopters.leonardo.com,2026-09-10T04:44:22.754960+00:00,AgustaWestland,13050
1.0,STARTUP,Wikidata,https://www.apc.com/it/it/,2026-09-10T04:44:22.757233+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,http://www.portalangop.co.ao/motix/pt_pt/portal/capa/index.html,2026-09-10T04:44:22.758357+00:00,ANGOP,
1.0,STARTUP,Wikidata,https://www.apc.com/kr/ko/,2026-09-10T04:44:22.760694+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,http://www.csn.com.br/,2026-09-10T04:44:22.761797+00:00,Companhia Siderúrgica Nacional,
1.0,STARTUP,Wikidata,https://www.apc.com/pl/pl/,2026-09-10T04:44:22.764303+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,http://www.ahlers-vogel.de/,2026-09-10T04:44:22.765701+00:00,Ahlers & Vogel,
1.0,STARTUP,Wikidata,https://www.apc.com/pt/pt/,2026-09-10T04:44:22.768291+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,https://www.ahlstrom.com/,2026-09-10T04:44:22.769641+00:00,Ahlstrom-Munksjö,
1.0,STARTUP,Wikidata,https://www.apc.com/ru/ru/,2026-09-10T04:44:22.771975+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,https://www.ahnlab.com,2026-09-10T04:44:22.773222+00:00,AhnLab Inc,
1.0,STARTUP,Wikidata,https://www.apc.com/ua/uk/,2026-09-10T04:44:22.775147+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,http://www.ahorn-ag.de/,2026-09-10T04:44:22.776461+00:00,Ahorn-Grieneisen,
1.0,STARTUP,Wikidata,https://www.apc.com/us/en/,2026-09-10T04:44:22.778363+00:00,APC by Schneider Electric,
1.0,STARTUP,Wikidata,https://www.orbcomm.com/,2026-09-10T04:44:22.780090+00:00,Orbcomm,
1.0,STARTUP,Wikidata,https://www.luxlait.lu/,2026-09-10T04:44:22.781611+00:00,Luxlait,
1.0,STARTUP,Wikidata,https://www.beeline.ru/,2026-09-10T04:44:22.783315+00:00,Beeline,
1.0,STARTUP,Wikidata,https://www.cactus.lu/,2026-09-10T04:44:22.785074+00:00,Cactus,4030
1.0,STARTUP,Wikidata,https://www.neoplan.com/,2026-09-10T04:44:22.787571+00:00,Neoplan,8500
1.0,STARTUP,Wikidata,http://www.bembos.com.pe,2026-09-10T04:44:22.788812+00:00,Bembos,
1.0,STARTUP,Wikidata,https://www.dei.gr/el,2026-09-10T04:44:22.790588+00:00,Public Power Corporation SA,16747
1.0,STARTUP,Wikidata,http://www.americanstandard.com,2026-09-10T04:44:22.792191+00:00,American Standard Companies,
1.0,STARTUP,Wikidata,https://www.dei.gr/en,2026-09-10T04:44:22.794541+00:00,Public Power Corporation SA,16747
1.0,STARTUP,Wikidata,https://www.bauknecht.eu/,2026-09-10T04:44:22.795761+00:00,Bauknecht,
1.0,STARTUP,Wikidata,https://www.dei.gr,2026-09-10T04:44:22.797895+00:00,Public Power Corporation SA,16747
1.0,STARTUP,Wikidata,http://www.niederegger.de/en/,2026-09-10T04:44:22.799202+00:00,Niederegger,
1.0,STARTUP,Wikidata,https://www.itoh-c.com/,2026-09-10T04:44:22.800929+00:00,Itoh Company,
1.0,STARTUP,Wikidata,https://www.conrad.de,2026-09-10T04:44:22.802826+00:00,Conrad Electronic SE,2300
1.0,STARTUP,Wikidata,https://www.nsg.co.jp/,2026-09-10T04:44:22.805205+00:00,Nippon Sheet Glass,29340
1.0,STARTUP,Wikidata,http://www.amwater.com/,2026-09-10T04:44:22.806527+00:00,American Water Works,
1.0,STARTUP,Wikidata,https://www.lottehotel.com/,2026-09-10T04:44:22.808161+00:00,Lotte Hotels & Resorts,
1.0,STARTUP,Wikidata,https://www.helvetas.org,2026-09-10T04:44:22.809740+00:00,HELVETAS Swiss Intercooperation,
1.0,STARTUP,Wikidata,https://www.nm-initiative.de/en/,2026-09-10T04:44:22.812179+00:00,The North Africa Middle East Initiative of German Business,
1.0,STARTUP,Wikidata,https://www.verizon.com/,2026-09-10T04:44:22.813382+00:00,Verizon,132200
1.0,STARTUP,Wikidata,https://schmidtundbender.de/,2026-09-10T04:44:22.815413+00:00,Schmidt & Bender,
1.0,STARTUP,Wikidata,https://www.verizon.net,2026-09-10T04:44:22.816580+00:00,Verizon,132200
1.0,STARTUP,Wikidata,https://www.neff-home.com/,2026-09-10T04:44:22.818938+00:00,Constructa-Neff,
1.0,STARTUP,Wikidata,http://www.dormakaba.com,2026-09-10T04:44:22.820408+00:00,Dormakaba,16000
1.0,STARTUP,Wikidata,https://www.stada.de/,2026-09-10T04:44:22.822336+00:00,STADA Arzneimittel,
1.0,STARTUP,Wikidata,http://www.gambro.com/,2026-09-10T04:44:22.823856+00:00,Gambro,
1.0,STARTUP,Wikidata,http://www.mahle.com/,2026-09-10T04:44:22.825979+00:00,Behr GmbH & Co. KG,
1.0,STARTUP,Wikidata,https://www.avira.com/,2026-09-10T04:44:22.827510+00:00,Avira,459
1.0,STARTUP,Wikidata,https://www.wartsila.com/,2026-09-10T04:44:22.829212+00:00,Wärtsilä,18000
1.0,STARTUP,Wikidata,http://www.cexpgroup.com,2026-09-10T04:44:22.830831+00:00,Corporate Express,18529
1.0,STARTUP,Wikidata,http://www.enron.com/,2026-09-10T04:44:22.832355+00:00,Enron,20600
1.0,STARTUP,Wikidata,http://www.timken.com/,2026-09-10T04:44:22.834651+00:00,Timken Company,
1.0,STARTUP,Wikidata,https://www.mixmarkt.eu/,2026-09-10T04:44:22.836039+00:00,Mix Markt,
1.0,STARTUP,Wikidata,http://www.hagemeyer.com/,2026-09-10T04:44:22.838501+00:00,Hagemeyer,17519
1.0,STARTUP,Wikidata,https://www.mixmarkt.eu/de/germany/,2026-09-10T04:44:22.839687+00:00,Mix Markt,
1.0,STARTUP,Wikidata,http://www.synetic.de,2026-09-10T04:44:22.841964+00:00,Synetic GmbH,
1.0,STARTUP,Wikidata,https://www.mixmarkt.gr/,2026-09-10T04:44:22.843109+00:00,Mix Markt,
1.0,STARTUP,Wikidata,https://www.bose.com,2026-09-10T04:44:22.847326+00:00,Bose Corporation,
1.0,STARTUP,Wikidata,http://www.textronsystems.com/,2026-09-10T04:44:22.848211+00:00,AAI Corporation,
1.0,STARTUP,Wikidata,https://www.roedl.com/,2026-09-10T04:44:22.851781+00:00,Rödl & Partner,
1.0,STARTUP,Wikidata,http://www.aaon.com,2026-09-10T04:44:22.852408+00:00,AAON,
1.0,STARTUP,Wikidata,https://corporate.visa.com/,2026-09-10T04:44:22.855347+00:00,Visa Inc.,31600
1.0,STARTUP,Wikidata,http://www.tigertelematics.com/index.html,2026-09-10T04:44:22.856735+00:00,Tiger Telematics,
1.0,STARTUP,Wikidata,https://www.adox.de,2026-09-10T04:44:22.858343+00:00,ADOX,
1.0,STARTUP,Wikidata,https://www.gigaset.com/,2026-09-10T04:44:22.860118+00:00,Gigaset Communications,
1.0,STARTUP,Wikidata,http://www.jubii.com/,2026-09-10T04:44:22.861916+00:00,Lycos Europe,
1.0,STARTUP,Wikidata,https://www.leitner.com/it/,2026-09-10T04:44:22.863640+00:00,Leitner AG,
1.0,STARTUP,Wikidata,https://lukoil.com,2026-09-10T04:44:22.865175+00:00,Lukoil,101000
1.0,STARTUP,Wikidata,http://new.abb.com/de/ueber-uns/gesellschaften/abb-stotz-kontakt,2026-09-10T04:44:22.866765+00:00,ABB Stotz-Kontakt,
1.0,STARTUP,Wikidata,http://www.mtr390.com/,2026-09-10T04:44:22.868496+00:00,MTU Turbomeca Rolls-Royce,
1.0,STARTUP,Wikidata,http://www.abdi.kz/,2026-09-10T04:44:22.870614+00:00,ABDI Company,
1.0,STARTUP,Wikidata,https://www.rte.ie/,2026-09-10T04:44:22.872321+00:00,Raidió Teilifís Éireann,1856
1.0,STARTUP,Wikidata,http://www.abg-fh.de/,2026-09-10T04:44:22.874482+00:00,ABG Frankfurt Holding,
1.0,STARTUP,Wikidata,http://www.dfdslisco.com,2026-09-10T04:44:22.875618+00:00,DFDS Lisco,
1.0,STARTUP,Wikidata,http://www.abpinduction.com/de/,2026-09-10T04:44:22.878006+00:00,ABP Induction Systems,
1.0,STARTUP,Wikidata,http://weidenhammer.de/en/home.html,2026-09-10T04:44:22.879162+00:00,Weidenhammer Packaging Group,
1.0,STARTUP,Wikidata,http://www.casavant.ca/,2026-09-10T04:44:22.881250+00:00,Casavant Frères,
1.0,STARTUP,Wikidata,https://absolutmedien.de/,2026-09-10T04:44:22.882488+00:00,Absolut Medien,
1.0,STARTUP,Wikidata,http://n.pl/,2026-09-10T04:44:22.884313+00:00,N,
1.0,STARTUP,Wikidata,https://www.victoriassecret.com/,2026-09-10T04:44:22.886255+00:00,Victoria’s Secret,31000
1.0,STARTUP,Wikidata,http://www.achema.com/,2026-09-10T04:44:22.888029+00:00,"Achema, AB",1143
1.0,STARTUP,Wikidata,https://www.ses.com/,2026-09-10T04:44:22.890118+00:00,SES S.A.,
1.0,STARTUP,Wikidata,http://www.abelektronik.de,2026-09-10T04:44:22.891356+00:00,AB Elektronik,
1.0,STARTUP,Wikidata,https://www.ses.com/de,2026-09-10T04:44:22.893658+00:00,SES S.A.,
1.0,STARTUP,Wikidata,https://www.felix.se,2026-09-10T04:44:22.894877+00:00,AB Felix,
1.0,STARTUP,Wikidata,https://www.ses.com/es,2026-09-10T04:44:22.897027+00:00,SES S.A.,
1.0,STARTUP,Wikidata,http://www.dtpower.com/,2026-09-10T04:44:22.898281+00:00,"Datang International Power Generation Co., Ltd.",
1.0,STARTUP,Wikidata,https://www.ses.com/fr,2026-09-10T04:44:22.900332+00:00,SES S.A.,
1.0,STARTUP,Wikidata,https://www.accobrands.com/,2026-09-10T04:44:22.901801+00:00,ACCO Brands,
1.0,STARTUP,Wikidata,https://www.ses.com/pt,2026-09-10T04:44:22.904286+00:00,SES S.A.,
1.0,STARTUP,Wikidata,http://www.acd-gruppe.de/,2026-09-10T04:44:22.905446+00:00,ACD Gruppe,
1.0,STARTUP,Wikidata,https://www.ses.com/ru,2026-09-10T04:44:22.907576+00:00,SES S.A.,
1.0,STARTUP,Wikidata,https://www.gmparts.com,2026-09-10T04:44:22.908837+00:00,ACDelco,
1.0,STARTUP,Wikidata,https://www.sonymusicpub.com/en,2026-09-10T04:44:22.911228+00:00,Sony Music Publishing,
1.0,STARTUP,Wikidata,https://www.acdsystems.com/,2026-09-10T04:44:22.912420+00:00,ACD Systems,
1.0,STARTUP,Wikidata,http://www.jjmt.com.tw/,2026-09-10T04:44:22.914580+00:00,Johnson & Johnson,136400
1.0,STARTUP,Wikidata,http://www.aceaviation.com/,2026-09-10T04:44:22.915764+00:00,ACE Aviation Holdings,
1.0,STARTUP,Wikidata,http://www.jnj.com.cn,2026-09-10T04:44:22.917986+00:00,Johnson & Johnson,136400
1.0,STARTUP,Wikidata,http://www.acelimited.com/,2026-09-10T04:44:22.919324+00:00,ACE Limited,
1.0,STARTUP,Wikidata,https://www.jnj.com,2026-09-10T04:44:22.921629+00:00,Johnson & Johnson,136400
1.0,STARTUP,Wikidata,https://nielseniq.com,2026-09-10T04:44:22.922939+00:00,NIQ,
1.0,STARTUP,Wikidata,http://www.kosmotras.ru/,2026-09-10T04:44:22.925038+00:00,ISC Kosmotras,
1.0,STARTUP,Wikidata,http://www.aco.com/,2026-09-10T04:44:22.926286+00:00,ACO group,
1.0,STARTUP,Wikidata,http://www.kosmotras.ru/en/,2026-09-10T04:44:22.928534+00:00,ISC Kosmotras,
1.0,STARTUP,Wikidata,http://www.sapporobeer.it,2026-09-10T04:44:22.929754+00:00,Sapporo Breweries,
1.0,STARTUP,Wikidata,http://www.bcbk.ru,2026-09-10T04:44:22.931431+00:00,Kontinentalinvest,
1.0,STARTUP,Wikidata,https://www.sapporobeer.jp/,2026-09-10T04:44:22.933012+00:00,Sapporo Breweries,
1.0,STARTUP,Wikidata,https://www.ml.com,2026-09-10T04:44:22.934988+00:00,Merrill,60000
1.0,STARTUP,Wikidata,http://www.neymann.com,2026-09-10T04:44:22.936941+00:00,Etablissements René Neymann,
1.0,STARTUP,Wikidata,https://morganstanley.com,2026-09-10T04:44:22.939225+00:00,Morgan Stanley,80006
1.0,STARTUP,Wikidata,http://www.orion-electric.co.jp/,2026-09-10T04:44:22.940335+00:00,Orion Electric,
1.0,STARTUP,Wikidata,http://www.abtshof.de,2026-09-10T04:44:22.942544+00:00,Abtshof Magdeburg,
1.0,STARTUP,Wikidata,https://myspace.com/acvalternativecurrent,2026-09-10T04:44:22.944001+00:00,ACV Records,
1.0,STARTUP,Wikidata,http://www.ulker.com.tr/,2026-09-10T04:44:22.946135+00:00,Ülker,8923
1.0,STARTUP,Wikidata,http://www.tbco-libya.com/,2026-09-10T04:44:22.947247+00:00,Trucks and Bus Company,
1.0,STARTUP,Wikidata,http://www.adia.ae,2026-09-10T04:44:22.949342+00:00,Abu Dhabi Investment Authority,
1.0,STARTUP,Wikidata,https://www.gilbertrugby.com/,2026-09-10T04:44:22.950454+00:00,Gilbert Rugby,
1.0,STARTUP,Wikidata,https://damanmarkets.com/ar,2026-09-10T04:44:22.953020+00:00,Abu Dhabi Investment Authority,
1.0,STARTUP,Wikidata,https://www.frog.co,2026-09-10T04:44:22.954263+00:00,Frog Design,
1.0,STARTUP,Wikidata,http://www.abudhabimar.com/,2026-09-10T04:44:22.956585+00:00,Abu Dhabi MAR,
1.0,STARTUP,Wikidata,https://www.cerberuscapital.com/,2026-09-10T04:44:22.957698+00:00,Cerberus Capital Management,
1.0,STARTUP,Wikidata,https://wizzair.com,2026-09-10T04:44:22.960029+00:00,Wizz Air,7300
1.0,STARTUP,Wikidata,http://www.eclipseaviation.com,2026-09-10T04:44:22.961331+00:00,Eclipse Aviation,
1.0,STARTUP,Wikidata,http://www.abuscranes.com,2026-09-10T04:44:22.963574+00:00,Abus Kransysteme,
1.0,STARTUP,Wikidata,http://www.dujotekana.lt/,2026-09-10T04:44:22.964708+00:00,Dujotekana,
1.0,STARTUP,Wikidata,http://www.sungard.com/,2026-09-10T04:44:22.966916+00:00,SunGard,
1.0,STARTUP,Wikidata,http://www.oldmutual.com/,2026-09-10T04:44:22.967859+00:00,Old Mutual,
1.0,STARTUP,Wikidata,http://www.cdcargo.cz/,2026-09-10T04:44:22.970737+00:00,ČD Cargo,
1.0,STARTUP,Wikidata,http://www.sebapharma.com/340.html,2026-09-10T04:44:22.971821+00:00,Sebamed,
1.0,STARTUP,Wikidata,https://www.cez.cz/,2026-09-10T04:44:22.974130+00:00,ČEZ Group,33617
1.0,STARTUP,Wikidata,https://w-jewels.jp/,2026-09-10T04:44:22.975223+00:00,Jewels,
1.0,STARTUP,Wikidata,http://oknoplast.de,2026-09-10T04:44:22.977742+00:00,Oknoplast,
1.0,STARTUP,Wikidata,https://www.deepjewels.com/,2026-09-10T04:44:22.978760+00:00,Jewels,
1.0,STARTUP,Wikidata,http://www.adc.com/,2026-09-10T04:44:22.982698+00:00,ADC Telecommunications,8200
1.0,STARTUP,Wikidata,https://www.adeg.at/,2026-09-10T04:44:22.985301+00:00,ADEG Österreich,
1.0,STARTUP,Wikidata,http://www.cominvest-am.de/,2026-09-10T04:44:22.987514+00:00,ADIG,
1.0,STARTUP,Wikidata,http://www.adina.com,2026-09-10T04:44:22.989510+00:00,ADINA,
1.0,STARTUP,Wikidata,http://www.benningergroup.com/,2026-09-10T04:44:22.991369+00:00,Benninger,
1.0,STARTUP,Wikidata,http://www.schokinag.com,2026-09-10T04:44:22.993354+00:00,Schokinag-Schokolade-Industrie,
1.0,STARTUP,Wikidata,http://www.ado-goldkante.de/,2026-09-10T04:44:22.995285+00:00,ADO Goldkante,
1.0,STARTUP,Wikidata,http://www.bestseller.com/,2026-09-10T05:10:02.611851+00:00,Bestseller,20704
1.0,STARTUP,Wikidata,http://www.dai-ichi-life.co.jp/,2026-09-10T05:10:02.625193+00:00,The Dai-ichi Life Insurance Company,
1.0,STARTUP,Wikidata,http://www.wedgwood.com/,2026-09-10T05:10:02.629296+00:00,Wedgwood,
1.0,STARTUP,Wikidata,https://cineflix.com/,2026-09-10T05:10:02.633045+00:00,Cineflix,
1.0,STARTUP,Wikidata,https://corporate.mattel.com/,2026-09-10T05:10:02.636659+00:00,Mattel,
1.0,STARTUP,Wikidata,http://www.emersonradio.com,2026-09-10T05:10:02.639366+00:00,Emerson Radio Corporation,
1.0,STARTUP,Wikidata,http://www.credit.it/,2026-09-10T05:10:02.641928+00:00,Credito Italiano,
1.0,STARTUP,Wikidata,http://www.dangerclosegames.com,2026-09-10T05:10:02.644321+00:00,Danger Close Games,
1.0,STARTUP,Wikidata,https://www.comptia.org/,2026-09-10T05:10:02.647259+00:00,CompTIA,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001190723,2026-09-10T06:52:15.870010+00:00,Tenaris Sa,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000936340,2026-09-10T06:52:15.873716+00:00,Dte Energy Co,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000731802,2026-09-10T06:52:15.876011+00:00,Atmos Energy Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001094285,2026-09-10T06:52:15.878560+00:00,Teledyne Technologies Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001397911,2026-09-10T06:52:15.881023+00:00,Lpl Financial Holdings Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001666175,2026-09-10T06:52:15.882908+00:00,Fortis Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000798354,2026-09-10T06:52:15.884844+00:00,Fiserv Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001546066,2026-09-10T06:52:15.886665+00:00,Pembina Pipeline Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0002083785,2026-09-10T06:52:15.888762+00:00,"Sunbelt Rentals Holdings, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001058290,2026-09-10T06:52:15.890628+00:00,Cognizant Technology Solutions Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001705696,2026-09-10T06:52:15.892458+00:00,Vici Properties Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000726958,2026-09-10T06:52:15.894251+00:00,Caseys General Stores Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001410636,2026-09-10T06:52:15.896029+00:00,"American Water Works Company, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001876042,2026-09-10T06:52:15.898248+00:00,"Circle Internet Group, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001713683,2026-09-10T06:52:15.900048+00:00,"Zscaler, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001104506,2026-09-10T06:52:15.902230+00:00,Insmed Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001754301,2026-09-10T06:52:15.903983+00:00,Fox Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001834584,2026-09-10T06:52:15.905824+00:00,"Coupang, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001175454,2026-09-10T06:52:15.907729+00:00,"Corpay, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001781335,2026-09-10T06:52:15.909524+00:00,Otis Worldwide Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001031296,2026-09-10T06:52:15.911683+00:00,Firstenergy Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001037646,2026-09-10T06:52:15.913533+00:00,Mettler Toledo International Inc/,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000719955,2026-09-10T06:52:15.915390+00:00,Williams Sonoma Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000072741,2026-09-10T06:52:15.917154+00:00,Eversource Energy,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000920148,2026-09-10T06:52:15.919254+00:00,Labcorp Holdings Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000922224,2026-09-10T06:52:15.921020+00:00,Ppl Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001014473,2026-09-10T06:52:15.922797+00:00,Verisign Inc/Ca,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000020286,2026-09-10T06:52:15.924595+00:00,Cincinnati Financial Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001022079,2026-09-10T06:52:15.926439+00:00,Quest Diagnostics Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001130310,2026-09-10T06:52:15.928170+00:00,Centerpoint Energy Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001415404,2026-09-10T06:52:15.929924+00:00,Echostar Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001776985,2026-09-10T06:52:15.931690+00:00,Biontech Se,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001375365,2026-09-10T06:52:15.933491+00:00,"Super Micro Computer, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001601712,2026-09-10T06:52:15.935273+00:00,Synchrony Financial,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001837240,2026-09-10T06:52:15.937024+00:00,Symbotic Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000029905,2026-09-10T06:52:15.938840+00:00,Dover Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001281761,2026-09-10T06:52:15.940594+00:00,Regions Financial Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001269238,2026-09-10T06:52:15.942697+00:00,Trip.Com Group Ltd,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000728535,2026-09-10T06:52:15.944556+00:00,Hunt J B Transport Services Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000879169,2026-09-10T06:52:15.946453+00:00,Incyte Corp,
